id,true_freq_hz,waveform,amplitude,snr_db,est_freq_hz,error_pct,success,iterations,elapsed_ms
2164,23550.06,square,0.4343,28.98,23657.23,0.455076,1,38,53.08
2165,54179.76,sine,0.2402,37.61,54189.45,0.017885,1,3,3.04
2166,43938.65,square,0.1321,29.96,43945.31,0.015171,1,1,1.65
2167,55862.80,square,0.7363,23.55,55913.09,0.090012,1,14,16.47
2168,25970.09,triangle,0.9525,22.72,26074.22,0.400955,1,5,4.34
2169,50267.31,sine,0.1541,26.51,50273.44,0.012198,1,49,51.60
2170,15225.07,triangle,0.5804,22.88,15336.91,0.734572,1,12,12.66
2171,1914.92,triangle,0.2586,32.12,1918.95,0.210352,1,230,185.55
2172,34355.27,square,0.3841,21.74,34453.12,0.284834,1,25,31.70
2173,23072.05,sine,0.4852,33.17,23144.53,0.314148,1,45,46.59
2174,27116.80,sine,0.5670,32.12,27226.56,0.404771,1,33,29.23
2175,96324.18,square,0.5241,31.47,96411.13,0.090272,1,2,3.33
2176,92862.16,triangle,0.3907,24.75,92905.27,0.046425,1,2,1.77
2177,27000.73,square,0.7696,30.06,27060.55,0.221547,1,35,44.41
2178,7711.84,triangle,0.8254,25.79,7812.50,1.305224,1,41,35.40
2179,66748.45,square,0.9002,36.90,66840.82,0.138388,1,10,14.94
2180,53017.77,triangle,0.8950,29.91,53129.88,0.211467,1,10,9.34
2181,32011.82,triangle,0.2981,27.77,32099.61,0.274230,1,15,14.26
2182,86707.00,triangle,0.4634,24.29,86743.16,0.041712,1,38,36.33
2183,36240.87,sine,0.2585,34.87,36298.83,0.159923,1,7,7.68
2184,25954.92,square,0.4473,39.64,26074.22,0.459643,1,5,6.95
2185,39718.13,sine,0.1808,31.82,39755.86,0.094987,1,7,7.69
2186,60336.99,square,0.4887,21.08,60366.21,0.048427,1,44,61.73
2187,52138.10,square,0.2346,22.08,52221.68,0.160296,1,16,24.15
2188,13233.68,sine,0.6487,23.93,13315.43,0.617766,1,58,53.31
2189,25891.59,sine,0.9621,37.09,26000.98,0.422498,1,6,5.38
2190,23818.99,sine,0.2889,29.84,23876.95,0.243353,1,35,34.06
2191,2941.44,triangle,0.5708,37.97,2958.98,0.596362,1,159,126.94
2192,17274.88,triangle,0.8128,22.54,17348.63,0.426961,1,38,40.52
2193,40457.36,sine,0.3292,25.26,40527.34,0.172974,1,29,26.97
2194,56067.40,square,0.9530,22.53,56176.76,0.195042,1,66,86.76
2195,97395.52,sine,0.7956,26.78,97412.11,0.017032,1,11,11.16
2196,15165.06,triangle,0.3780,33.18,15292.97,0.843456,1,13,15.66
2197,57077.92,square,0.5462,34.64,57202.15,0.217639,1,6,10.95
2198,9689.52,triangle,0.9062,21.16,9775.39,0.886237,1,75,64.77
2199,14924.68,triangle,0.4936,28.07,15029.30,0.700962,1,19,19.34
2200,14559.70,square,0.2139,29.53,14677.73,0.810714,1,27,31.25
2201,76597.91,sine,0.5327,39.84,76684.57,0.113131,1,12,12.85
2202,68978.39,triangle,0.4734,35.36,69067.38,0.129013,1,16,17.75
2203,5010.41,sine,0.2828,28.04,5229.49,4.372579,1,4,4.34
2204,84728.74,square,0.6892,34.19,84741.21,0.014715,1,94,118.17
2205,59032.05,square,0.6193,26.85,59130.86,0.167377,1,15,22.02
2206,9303.50,triangle,0.2145,21.45,9365.23,0.663559,1,87,74.68
2207,87974.54,sine,0.6853,26.58,87988.28,0.015615,1,21,22.69
2208,39753.97,sine,0.4087,28.21,39868.16,0.287245,1,6,7.60
2209,72321.19,square,0.9492,20.84,72363.28,0.058199,1,101,135.32
2210,50803.76,square,0.9282,20.98,50834.96,0.061407,1,2,3.26
2211,57776.46,triangle,0.3177,37.53,57846.68,0.121539,1,2,2.49
2212,2885.30,triangle,0.9398,33.14,2900.39,0.523104,1,163,131.63
2213,44463.90,sine,0.9281,29.41,44560.55,0.217371,1,23,20.85
2214,3870.68,triangle,0.5337,22.49,3896.48,0.666723,1,95,95.69
2215,22212.91,sine,0.6169,32.44,22343.75,0.589031,1,9,10.37
2216,51068.49,triangle,0.8749,32.31,51162.11,0.183326,1,23,24.92
2217,2262.89,triangle,0.4762,31.31,2270.51,0.336575,1,206,167.37
2218,65258.98,square,0.9254,22.68,65317.38,0.089495,1,18,29.29
2219,67479.67,sine,0.9322,22.25,67602.54,0.182085,1,6,7.33
2220,10393.54,sine,0.4362,24.29,10493.16,0.958531,1,54,54.11
2221,58927.04,square,0.1308,26.39,58959.96,0.055860,1,16,24.89
2222,81232.86,triangle,0.7524,33.96,81240.23,0.009080,1,7,7.87
2223,31786.33,sine,0.3452,36.64,31914.06,0.401850,1,17,19.07
2224,98066.61,square,0.1087,22.80,98129.88,0.064521,1,42,60.54
2225,32885.98,square,0.1676,38.87,32934.57,0.147763,1,6,7.03
2226,37143.28,triangle,0.8025,35.11,37172.85,0.079605,1,30,30.07
2227,61065.24,square,0.6742,32.57,61181.64,0.190619,1,3,3.50
2228,55819.09,triangle,0.7591,35.54,55913.09,0.168385,1,14,12.73
2229,87373.82,sine,0.1754,29.66,87407.23,0.038236,1,10,10.35
2230,51893.99,triangle,0.4994,31.42,51918.95,0.048091,1,18,15.09
2231,53180.02,sine,0.6537,36.56,53281.25,0.190348,1,9,7.26
2232,16592.55,square,0.6342,23.28,16650.39,0.348568,1,51,59.40
2233,13222.89,triangle,0.4543,24.55,13315.43,0.699816,1,58,53.22
2234,17961.13,triangle,0.6485,32.87,18046.88,0.477393,1,25,24.76
2235,9712.60,triangle,0.4503,26.27,9809.57,0.998431,1,74,61.69
2236,46773.78,square,0.8772,38.59,46801.76,0.059808,1,6,8.82
2237,31041.87,triangle,0.8034,38.62,31079.10,0.119945,1,26,24.87
2238,25329.28,square,0.3471,36.48,25415.04,0.338573,1,14,15.07
2239,1527.09,square,0.4053,26.45,1596.68,4.556680,1,252,194.31
2240,64845.73,triangle,0.6483,37.06,64858.40,0.019542,1,2,1.91
2241,27195.11,square,0.5055,20.23,27309.57,0.420871,1,32,42.83
2242,56124.40,square,0.6327,34.73,56235.35,0.197685,1,12,17.04
2243,57562.61,sine,0.2048,31.93,57685.55,0.213565,1,3,3.26
2244,28222.94,sine,0.4866,31.09,28305.66,0.293109,1,20,19.34
2245,33545.85,triangle,0.6794,26.66,33632.81,0.259226,1,33,31.59
2246,75732.38,square,0.6737,31.07,75805.66,0.096767,1,16,23.97
2247,2127.58,triangle,0.4384,38.85,2138.67,0.521473,1,215,170.07
2248,81980.49,square,0.3270,24.07,82065.43,0.103607,1,18,21.46
2249,34698.10,square,0.3665,30.30,34760.74,0.180538,1,22,27.72
2250,17371.67,triangle,0.1971,38.64,17456.05,0.485748,1,36,32.78
2251,91444.22,square,0.7524,28.72,91523.44,0.086626,1,97,113.11
2252,63373.42,square,0.3710,31.56,63413.09,0.062586,1,10,15.46
2253,50314.84,square,0.3580,27.34,50410.16,0.189444,1,5,7.62
2254,9305.90,sine,0.3281,21.48,9399.41,1.004911,1,86,81.89
2255,11273.70,triangle,0.1350,33.18,11381.84,0.959222,1,28,31.62
2256,27983.22,triangle,0.5365,26.11,28056.64,0.262384,1,23,21.57
2257,52246.25,square,0.6079,22.29,52373.05,0.242682,1,15,17.72
2258,99702.06,square,0.4134,34.20,99780.27,0.078447,1,26,38.88
2259,37026.04,triangle,0.5088,34.39,37060.55,0.093193,1,31,32.15
2260,11637.87,triangle,0.7621,24.23,11757.81,1.030636,1,17,21.07
2261,15383.31,sine,0.9785,25.14,15512.70,0.841043,1,8,8.73
2262,46156.59,sine,0.4575,31.43,46274.41,0.255262,1,10,11.56
2263,95359.34,square,0.8372,30.94,95390.62,0.032811,1,185,215.88
2264,5037.72,sine,0.6180,39.01,5258.79,4.388352,1,2,2.17
2265,86053.91,sine,0.2981,24.02,86132.81,0.091695,1,1,1.27
2266,92327.39,triangle,0.7974,27.85,92387.70,0.065316,1,4,4.82
2267,50933.69,square,0.3281,30.10,50976.56,0.084174,1,1,1.20
2268,4019.16,sine,0.8979,35.03,4189.45,4.237078,1,75,64.68
2269,42863.97,square,0.4330,34.82,42968.75,0.244442,1,9,13.59
2270,78634.53,triangle,0.7504,24.09,78662.11,0.035072,1,3,3.73
2271,34459.03,square,0.3977,35.10,34555.66,0.280438,1,24,32.80
2272,33606.00,sine,0.4591,39.60,33632.81,0.079788,1,33,32.70
2273,23362.26,square,0.4897,21.42,23437.50,0.322058,1,41,61.75
2274,49299.78,triangle,0.5619,37.44,49418.95,0.241708,1,12,13.62
2275,29604.76,sine,0.9429,27.56,29716.80,0.378426,1,3,3.08
2276,58064.15,triangle,0.3919,34.32,58105.47,0.071161,1,21,18.39
2277,14406.47,sine,0.2302,36.22,14501.95,0.662806,1,31,29.40
2278,23042.27,triangle,0.9490,30.56,23144.53,0.443780,1,45,47.94
2279,54462.89,square,0.3933,29.51,54492.19,0.053793,1,1,1.41
2280,60677.95,triangle,0.9440,37.24,60703.12,0.041497,1,25,29.09
2281,89023.92,square,0.6917,37.90,89150.39,0.142060,1,3,3.70
2282,39902.13,triangle,0.4742,32.02,39980.47,0.196338,1,5,4.84
2283,71270.67,triangle,0.3202,34.92,71386.72,0.162833,1,21,22.56
2284,52560.74,sine,0.7989,31.04,52675.78,0.218867,1,13,12.05
2285,66436.41,sine,0.5331,32.35,66459.96,0.035451,1,12,12.84
2286,41086.17,sine,0.9655,30.23,41137.70,0.125406,1,24,23.09
2287,73658.12,square,0.4196,28.14,73696.29,0.051824,1,10,12.83
2288,41510.47,square,0.5891,29.94,41503.91,0.015807,1,21,22.90
2289,14343.79,square,0.2522,22.52,14458.01,0.796269,1,32,32.61
2290,93331.93,square,0.6935,28.04,93457.03,0.134043,1,13,18.66
2291,90989.11,square,0.7923,27.37,91093.75,0.115005,1,9,12.25
2292,96041.18,triangle,0.8686,23.44,96142.58,0.105582,1,3,3.17
2293,27825.36,sine,0.3438,37.11,27890.62,0.234561,1,25,25.69
2294,4156.59,sine,0.3465,24.00,4350.59,4.667071,1,64,54.23
2295,23954.10,triangle,0.6068,20.12,24023.44,0.289452,1,33,37.84
2296,43502.95,square,0.2026,33.52,43579.10,0.175040,1,4,5.46
2297,70507.62,triangle,0.7556,20.00,70546.88,0.055672,1,25,26.38
2298,95438.16,triangle,0.9136,20.31,95463.87,0.026936,1,18,19.63
2299,93452.02,triangle,0.8535,21.87,93457.03,0.005362,1,13,15.91
2300,74139.02,triangle,0.7107,31.41,74267.58,0.173395,1,23,23.14
2301,94617.34,square,0.6394,29.53,94716.80,0.105117,1,43,61.02
2302,93351.78,sine,0.5510,33.74,93457.03,0.112751,1,13,10.60
2303,79398.75,square,0.9180,38.84,79404.30,0.006989,1,15,19.13
2304,7367.60,square,0.1211,26.59,7495.12,1.730741,1,54,59.36
2305,54149.95,triangle,0.8619,22.55,54189.45,0.072945,1,3,3.63
2306,10210.01,square,0.5789,25.33,10288.09,0.764729,1,60,70.74
2307,90045.86,triangle,0.4624,37.81,90058.59,0.014147,1,13,11.22
2308,39010.94,triangle,0.5283,22.45,39082.03,0.182233,1,13,14.93
2309,92865.49,square,0.7610,27.34,92905.27,0.042844,1,2,3.34
2310,2869.21,sine,0.5466,33.80,2988.28,4.150076,1,157,120.12
2311,34138.80,triangle,0.7288,34.08,34248.05,0.320016,1,27,26.40
2312,49759.66,triangle,0.5403,29.01,49843.75,0.168985,1,9,9.25
2313,20738.70,sine,0.1381,32.67,20820.31,0.393522,1,33,28.44
2314,25605.04,sine,0.7937,26.54,25708.01,0.402144,1,10,12.17
2315,24977.39,sine,0.7974,22.59,25048.83,0.285998,1,19,19.71
2316,45921.62,square,0.7187,32.67,46010.74,0.194070,1,12,15.98
2317,81261.35,sine,0.3668,25.60,81347.66,0.106212,1,21,24.15
2318,15455.67,sine,0.3788,30.44,15556.64,0.653268,1,7,6.96
2319,66706.74,square,0.7475,26.72,66767.58,0.091197,1,43,58.32
2320,29738.08,square,0.1213,21.60,29882.81,0.486677,1,1,1.13
2321,42378.98,triangle,0.7494,21.76,42480.47,0.239468,1,13,10.81
2322,84785.48,triangle,0.6499,36.41,84882.81,0.114795,1,33,31.06
2323,41006.87,sine,0.5608,30.98,41137.70,0.319021,1,24,23.85
2324,54294.31,square,0.9538,38.04,54340.82,0.085662,1,2,2.46
2325,87695.99,triangle,0.9491,21.97,87729.49,0.038207,1,22,24.93
2326,27247.20,square,0.8619,30.10,27309.57,0.228895,1,32,41.51
2327,75055.44,sine,0.3272,34.64,75166.02,0.147326,1,3,3.22
2328,17308.67,square,0.3384,27.00,17402.34,0.541214,1,37,42.80
2329,71124.08,square,0.5997,22.00,71269.53,0.204502,1,5,7.13
2330,80696.75,square,0.6837,34.51,80781.25,0.104711,1,9,12.42
2331,21756.43,triangle,0.6546,28.57,21835.94,0.365438,1,17,17.68
2332,19051.18,triangle,0.7796,24.16,19174.80,0.648892,1,4,4.70
2333,34433.37,triangle,0.7261,35.32,34555.66,0.355171,1,24,24.53
2334,44678.91,triangle,0.4478,24.23,44692.38,0.030157,1,22,20.61
2335,63635.03,triangle,0.3795,29.22,63662.11,0.042560,1,43,43.39
2336,67726.14,square,0.8591,35.23,67792.97,0.098681,1,5,8.71
2337,6771.42,triangle,0.7772,37.28,6860.35,1.313289,1,80,81.25
2338,65468.57,triangle,0.2011,26.95,65507.81,0.059936,1,17,18.02
2339,87765.67,sine,0.1704,35.76,87817.38,0.058918,1,34,35.91
2340,83713.13,sine,0.8689,33.74,83740.23,0.032378,1,11,12.73
2341,52488.19,triangle,0.4773,23.88,52524.41,0.069022,1,14,16.10
2342,29200.41,square,0.5782,36.11,29301.76,0.347060,1,8,10.03
2343,79343.92,square,0.8027,23.84,79404.30,0.076096,1,15,21.84
2344,5956.39,triangle,0.1680,24.93,6030.27,1.240437,1,114,108.36
2345,69836.58,square,0.8887,25.96,69868.16,0.045231,1,12,17.06
2346,2175.26,sine,0.6203,27.52,2270.51,4.378527,1,206,140.24
2347,53952.40,triangle,0.9212,25.32,54038.09,0.158812,1,4,4.87
2348,46751.91,square,0.9542,39.97,46801.76,0.106629,1,6,10.27
2349,24305.32,triangle,0.4402,20.16,24389.65,0.346964,1,28,30.34
2350,1916.00,square,0.5395,20.45,2006.84,4.740931,1,224,188.06
2351,69005.81,sine,0.6039,26.02,69067.38,0.089222,1,16,15.47
2352,17546.30,square,0.3090,30.70,17617.19,0.404019,1,33,42.64
2353,20684.02,square,0.2416,33.42,20756.84,0.352018,1,34,44.07
2354,75639.83,sine,0.5210,21.42,75732.42,0.122411,1,31,27.50
2355,60220.06,sine,0.5749,30.35,60327.15,0.177825,1,8,7.13
2356,92511.08,square,0.6247,28.03,92592.77,0.088306,1,60,77.08
2357,94958.88,triangle,0.3569,36.88,95068.36,0.115291,1,7,7.26
2358,43807.24,triangle,0.8406,23.78,43945.31,0.315183,1,1,0.96
2359,70412.97,sine,0.3677,25.93,70468.75,0.079216,1,9,8.96
2360,72831.26,sine,0.1008,34.30,72856.45,0.034585,1,14,13.40
2361,17947.29,sine,0.3138,27.60,18046.88,0.554877,1,25,25.66
2362,48114.73,sine,0.9735,34.32,48144.53,0.061945,1,21,21.05
2363,32996.21,sine,0.5037,32.52,33120.12,0.375512,1,4,3.68
2364,15490.93,sine,0.8735,25.13,15600.59,0.707849,1,6,5.43
2365,38639.30,triangle,0.6968,26.83,38745.12,0.273847,1,16,13.73
2366,68686.26,sine,0.7621,29.74,68774.41,0.128350,1,48,39.18
2367,81505.03,triangle,0.9332,38.19,81586.91,0.100462,1,20,22.47
2368,51704.83,square,0.5185,33.80,51767.58,0.121367,1,19,27.16
2369,88515.78,sine,0.9264,36.30,88652.34,0.154282,1,5,4.55
2370,97906.75,triangle,0.3519,22.12,97968.75,0.063330,1,9,9.01
2371,12111.87,sine,0.6528,36.09,12236.33,1.027604,1,3,2.41
2372,90025.78,square,0.1051,23.73,90058.59,0.036449,1,13,18.38
2373,10872.89,square,0.5512,20.87,10971.68,0.908548,1,40,46.34
2374,35499.32,sine,0.6824,29.29,35581.05,0.230244,1,14,15.00
2375,50036.45,square,0.9604,24.29,50126.95,0.180880,1,7,8.93
2376,52149.76,triangle,0.6012,38.58,52221.68,0.137907,1,16,13.38
2377,38418.87,square,0.1797,32.18,38520.51,0.264559,1,18,19.73
2378,29532.98,sine,0.5901,30.65,29633.79,0.341327,1,4,3.61
2379,8511.29,triangle,0.6614,23.78,8618.16,1.255645,1,8,8.96
2380,47474.05,triangle,0.5765,27.91,47578.12,0.219222,1,25,26.78
2381,32911.51,square,0.9452,33.43,33027.34,0.351963,1,5,5.87
2382,8399.84,square,0.9017,21.89,8520.51,1.436495,1,12,15.61
2383,98898.70,triangle,0.1704,38.67,98979.49,0.081696,1,128,120.25
2384,36950.13,triangle,0.4765,28.82,37060.55,0.298836,1,31,32.96
2385,63790.07,triangle,0.1304,31.86,63793.95,0.006081,1,26,27.10
2386,19486.57,square,0.4132,29.38,19550.78,0.329534,1,53,61.85
2387,34079.50,sine,0.2311,20.67,34145.51,0.193674,1,28,24.43
2388,47554.66,triangle,0.2041,38.93,47578.12,0.049344,1,25,21.11
2389,73602.79,square,0.6807,36.53,73696.29,0.127032,1,10,14.80
2390,11585.07,square,0.7274,31.74,11689.45,0.901044,1,19,22.82
2391,83445.13,sine,0.7216,30.68,83500.98,0.066928,1,12,10.79
2392,38536.93,square,0.6587,37.82,38632.81,0.248818,1,17,18.53
2393,50121.42,triangle,0.4619,22.05,50126.95,0.011046,1,7,6.12
2394,7089.07,sine,0.4421,26.74,7202.15,1.595140,1,66,61.00
2395,72075.77,triangle,0.1458,24.42,72084.96,0.012758,1,102,98.62
2396,28151.92,square,0.2301,22.68,28222.66,0.251255,1,21,23.62
2397,94435.10,triangle,0.2626,28.13,94531.25,0.101816,1,9,9.82
2398,36206.58,triangle,0.5592,22.56,36298.83,0.254789,1,7,7.25
2399,74160.21,square,0.3366,27.51,74267.58,0.144773,1,23,28.74
2400,50277.90,square,0.3177,27.97,50405.27,0.253339,1,28,40.77
2401,2898.12,triangle,0.2539,20.88,2915.04,0.583858,1,162,141.84
2402,65716.17,triangle,0.8324,29.87,65717.77,0.002439,1,48,50.32
2403,21331.45,triangle,0.7297,24.93,21391.60,0.281984,1,24,24.57
2404,90437.37,sine,0.9844,37.20,90502.93,0.072494,1,24,21.27
2405,69101.97,triangle,0.7501,23.81,69213.87,0.161936,1,46,41.61
2406,44773.46,sine,0.4507,34.83,44824.22,0.113373,1,21,18.17
2407,39257.89,sine,0.6358,37.44,39306.64,0.124176,1,11,10.17
2408,5710.74,square,0.2424,33.91,5810.55,1.747775,1,123,110.77
2409,11466.73,square,0.3576,23.98,11586.91,1.048098,1,22,24.73
2410,93698.90,sine,0.4940,20.43,93725.59,0.028477,1,12,10.32
2411,48875.71,square,0.3895,22.64,48984.38,0.222326,1,57,64.98
2412,38262.37,triangle,0.8042,30.62,38295.90,0.087638,1,20,16.42
2413,59393.61,sine,0.3586,23.24,59472.66,0.133097,1,13,13.48
2414,25680.24,sine,0.5675,31.25,25781.25,0.393339,1,9,11.58
2415,94549.79,sine,0.6775,36.35,94628.91,0.083672,1,21,28.26
2416,56463.90,sine,0.3363,20.79,56557.62,0.165968,1,10,12.54
2417,31238.98,triangle,0.1428,24.39,31357.42,0.379153,1,23,28.80
2418,70917.02,triangle,0.5098,33.96,70966.80,0.070194,1,23,25.72
2419,39407.26,sine,0.4583,31.60,39531.25,0.314625,1,9,12.97
2420,94857.27,sine,0.5567,26.58,94907.23,0.052660,1,20,27.32
2421,51322.86,sine,0.3817,36.40,51401.37,0.152972,1,42,48.16
2422,55840.23,square,0.3570,25.96,55913.09,0.130469,1,14,20.76
2423,38927.04,triangle,0.9705,28.77,38969.73,0.109653,1,14,14.65
2424,39941.93,triangle,0.4842,31.04,39980.47,0.096484,1,5,5.15
2425,23863.22,triangle,0.5788,36.18,23950.20,0.364454,1,34,34.73
2426,78292.54,sine,0.7441,36.00,78359.38,0.085365,1,89,79.41
2427,35264.62,sine,0.1024,29.02,35375.98,0.315783,1,16,16.48
2428,35890.84,square,0.2692,37.19,35991.21,0.279655,1,10,12.97
2429,26517.77,sine,0.5326,29.98,26562.50,0.168693,1,41,41.20
2430,22293.44,sine,0.2527,34.37,22407.23,0.510414,1,8,7.69
2431,77238.81,square,0.7427,34.72,77343.75,0.135859,1,9,11.47
2432,14689.28,triangle,0.8389,24.09,14809.57,0.818918,1,24,22.64
2433,19430.34,sine,0.2245,34.96,19487.30,0.293181,1,54,46.60
2434,47495.77,triangle,0.7716,32.09,47578.12,0.173391,1,25,25.09
2435,68950.29,sine,0.3806,32.76,69067.38,0.169816,1,16,16.45
2436,1925.15,sine,0.8667,33.68,2006.84,4.243073,1,224,165.35
2437,27271.60,triangle,0.8132,26.14,27392.58,0.443592,1,31,30.67
2438,4567.70,triangle,0.4107,22.13,4599.61,0.698579,1,47,43.84
2439,49693.83,triangle,0.2995,25.39,49702.15,0.016739,1,10,10.56
2440,25028.78,triangle,0.2777,31.51,25122.07,0.372717,1,18,19.96
2441,92601.20,sine,0.9738,38.95,92646.48,0.048903,1,3,3.47
2442,88572.63,sine,0.6706,35.22,88652.34,0.090002,1,5,6.29
2443,98616.76,sine,0.7894,26.78,98706.05,0.090542,1,50,49.32
2444,18387.02,square,0.8145,29.30,18476.56,0.486987,1,17,24.25
2445,54214.79,triangle,0.4592,32.31,54340.82,0.232471,1,2,2.27
2446,37159.18,square,0.7261,38.76,37285.16,0.339029,1,29,39.80
2447,54693.54,triangle,0.1803,24.22,54785.16,0.167516,1,21,20.25
2448,50711.03,sine,0.3276,30.35,50834.96,0.244382,1,2,2.43
2449,2481.16,sine,0.5626,31.46,2592.77,4.498496,1,184,128.92
2450,92649.42,square,0.4733,38.61,92651.37,0.002104,1,16,25.28
2451,78703.42,sine,0.2178,33.52,78715.82,0.015762,1,18,18.39
2452,56428.43,triangle,0.7649,32.50,56557.62,0.228934,1,10,11.59
2453,98651.83,square,0.2018,36.57,98745.12,0.094557,1,40,55.08
2454,25933.48,triangle,0.9614,33.94,26000.98,0.260257,1,6,5.46
2455,60006.99,square,0.4280,27.06,60058.59,0.086003,1,61,78.70
2456,64000.90,triangle,0.7107,23.97,64062.50,0.096252,1,41,38.94
2457,49904.73,triangle,0.5281,30.73,49985.35,0.161549,1,8,9.10
2458,77342.47,square,0.4684,37.91,77446.29,0.134235,1,50,75.88
2459,17094.14,triangle,0.2070,20.30,17187.50,0.546153,1,41,42.58
2460,89111.87,sine,0.7567,36.22,89150.39,0.043226,1,3,2.78
2461,86039.65,triangle,0.3646,34.20,86132.81,0.108275,1,1,0.89
2462,12424.59,square,0.8632,27.35,12524.41,0.803472,1,76,86.83
2463,59518.44,square,0.6814,39.46,59643.55,0.210207,1,12,17.08
2464,6517.82,square,0.8767,29.63,6616.21,1.509613,1,90,95.01
2465,8774.19,square,0.3989,23.10,8852.54,0.892933,1,102,94.46
2466,85054.42,square,0.9399,36.12,85175.78,0.142690,1,5,6.90
2467,69604.21,sine,0.4850,23.95,69667.97,0.091605,1,13,10.59
2468,91168.99,sine,0.3575,30.34,91289.06,0.131700,1,33,31.69
2469,27073.00,sine,0.6392,21.78,27143.55,0.260615,1,34,26.35
2470,6758.61,square,0.7486,31.10,6884.77,1.866620,1,79,84.78
2471,42864.77,square,0.4289,38.72,42968.75,0.242576,1,9,10.60
2472,6435.58,triangle,0.9022,36.08,6518.55,1.289246,1,94,87.72
2473,19220.06,sine,0.7453,21.69,19335.94,0.602886,1,1,1.10
2474,81374.31,triangle,0.7566,22.00,81469.73,0.117258,1,6,6.92
2475,72058.29,triangle,0.8478,20.83,72070.31,0.016679,1,1,1.22
2476,3287.96,square,0.2339,31.17,3457.03,5.142254,1,125,128.85
2477,91817.54,square,0.8605,20.00,91870.12,0.057261,1,6,10.19
2478,17682.95,sine,0.3953,38.16,17778.32,0.539337,1,30,29.59
2479,10598.26,square,0.5063,38.77,10732.42,1.265884,1,47,51.54
2480,13129.40,sine,0.1266,28.68,13227.54,0.747513,1,60,51.04
2481,28505.46,triangle,0.6444,32.28,28554.69,0.172705,1,17,19.20
2482,53659.16,sine,0.5005,39.99,53735.35,0.141994,1,6,5.23
2483,83687.70,triangle,0.8409,22.06,83740.23,0.062775,1,11,13.15
2484,23517.38,sine,0.3732,22.17,23583.98,0.283226,1,39,32.95
2485,47806.54,triangle,0.8871,34.98,47861.33,0.114601,1,23,25.37
2486,93919.97,sine,0.1110,33.23,93994.14,0.078968,1,11,11.24
2487,29645.89,sine,0.3978,25.40,29716.80,0.239184,1,3,2.52
2488,51632.20,square,0.5612,33.45,51723.63,0.177077,1,40,43.35
2489,39325.92,sine,0.2496,26.99,39418.95,0.236549,1,10,9.00
2490,74438.84,triangle,0.7002,24.68,74536.13,0.130700,1,6,6.90
2491,59220.54,square,0.5358,31.00,59301.76,0.137147,1,14,19.13
2492,49687.27,square,0.7440,22.19,49702.15,0.029939,1,10,14.54
2493,75212.95,sine,0.1600,39.52,75273.44,0.080422,1,33,34.93
2494,95742.19,sine,0.4989,23.72,95874.02,0.137701,1,4,4.06
2495,49049.14,triangle,0.9556,32.69,49135.74,0.176552,1,14,16.29
2496,36036.66,square,0.3808,38.20,36093.75,0.158419,1,9,13.41
2497,87169.65,square,0.3923,25.87,87211.91,0.048490,1,24,37.05
2498,4308.38,triangle,0.5053,26.50,4335.94,0.639591,1,65,58.03
2499,47639.93,triangle,0.2122,37.15,47719.73,0.167510,1,24,21.50
2500,89853.37,triangle,0.4577,24.34,89965.82,0.125143,1,26,29.76
2501,37990.44,sine,0.2585,32.15,38071.29,0.212812,1,22,23.93
2502,48185.79,triangle,0.1289,32.88,48286.13,0.208238,1,20,19.62
2503,76531.94,triangle,0.8975,34.58,76650.39,0.154774,1,27,29.04
2504,92853.20,sine,0.5529,20.28,92905.27,0.056086,1,2,2.36
2505,1688.80,sine,0.1907,25.20,1757.81,4.086411,1,241,150.58
2506,18527.29,sine,0.9184,20.16,18637.70,0.595927,1,14,11.29
2507,73872.13,sine,0.9210,37.86,73906.25,0.046185,1,9,7.37
2508,65736.21,triangle,0.1048,39.70,65864.26,0.194785,1,32,26.70
2509,87905.43,triangle,0.6933,26.90,87988.28,0.094253,1,21,21.92
2510,89471.22,sine,0.6064,21.99,89541.02,0.078013,1,15,15.77
2511,92273.61,sine,0.3024,31.16,92387.70,0.123641,1,4,5.25
2512,76645.21,square,0.3089,20.02,76684.57,0.051358,1,12,16.07
2513,75957.91,triangle,0.8289,29.20,76025.39,0.088843,1,15,14.16
2514,90472.96,square,0.5724,29.54,90576.17,0.114082,1,11,17.45
2515,45314.76,triangle,0.5741,26.33,45351.56,0.081208,1,17,18.76
2516,26557.66,sine,0.6249,24.60,26645.51,0.330787,1,40,41.38
2517,15665.26,square,0.7131,35.04,15776.37,0.709270,1,2,2.72
2518,50854.11,triangle,0.9427,36.15,50976.56,0.240786,1,1,1.20
2519,63923.75,sine,0.9847,25.48,63955.08,0.049001,1,7,8.20
2520,21063.04,square,0.1512,39.57,21137.70,0.354460,1,28,37.37
2521,59254.92,square,0.6902,29.94,59301.76,0.079041,1,14,19.38
2522,4174.29,square,0.7446,28.33,4394.53,5.276182,1,61,72.52
2523,75972.26,sine,0.2991,23.23,76025.39,0.069932,1,15,16.07
2524,37827.48,triangle,0.8451,27.66,37846.68,0.050753,1,24,27.18
2525,59322.75,triangle,0.3171,23.36,59438.48,0.195071,1,32,31.05
2526,97237.50,square,0.9833,26.76,97309.57,0.074114,1,88,124.68
2527,70600.14,sine,0.3351,30.24,70668.95,0.097460,1,8,7.01
2528,32642.19,sine,0.3366,20.71,32749.02,0.327273,1,8,7.98
2529,70737.94,square,0.1848,23.43,70869.14,0.185476,1,7,11.25
