id,true_freq_hz,waveform,amplitude,snr_db,est_freq_hz,error_pct,success,iterations,elapsed_ms
2172,7401.52,square,0.3841,21.74,7519.53,1.594469,1,53,62.17
2173,5236.05,sine,0.4852,33.17,5322.27,1.646574,1,143,118.79
2174,6012.32,sine,0.5670,32.12,6103.52,1.516890,1,111,79.68
2175,19294.54,square,0.5241,31.47,19335.94,0.214559,1,1,1.11
2176,18630.11,triangle,0.3907,24.75,18745.12,0.617308,1,12,10.73
2177,5990.04,square,0.7696,30.06,6079.10,1.486851,1,112,113.58
2178,2288.13,triangle,0.8254,25.79,2299.80,0.510162,1,204,147.83
2179,13618.39,square,0.9002,36.90,13710.94,0.679584,1,49,61.26
2180,10983.21,triangle,0.8950,29.91,11074.22,0.828636,1,37,32.28
2181,6951.76,triangle,0.2981,27.77,7031.25,1.143392,1,73,75.55
2182,17448.82,triangle,0.4634,24.29,17563.48,0.657116,1,34,30.85
2183,7763.40,sine,0.2585,34.87,7885.74,1.575892,1,38,34.43
2184,5789.33,square,0.4473,39.64,5883.79,1.631644,1,120,122.15
2185,8430.75,sine,0.1808,31.82,8569.34,1.643783,1,10,10.48
2186,12387.91,square,0.4887,21.08,12480.47,0.747190,1,77,79.85
2187,10814.38,square,0.2346,22.08,10937.50,1.138450,1,41,46.94
2188,3347.88,sine,0.6487,23.93,3500.98,4.573024,1,122,98.13
2189,5777.17,sine,0.9621,37.09,5859.38,1.422878,1,121,103.30
2190,5379.40,sine,0.2889,29.84,5468.75,1.660930,1,137,111.24
2191,1372.60,triangle,0.5708,37.97,,,0,260,191.85
2192,4123.46,triangle,0.8128,22.54,4145.51,0.534668,1,78,83.12
2193,8572.63,sine,0.3292,25.26,8715.82,1.670376,1,4,4.25
2194,11568.49,square,0.9530,22.53,11689.45,1.045613,1,19,25.33
2195,19500.15,sine,0.7956,26.78,19614.26,0.585161,1,52,52.48
2196,3718.55,triangle,0.3780,33.18,3750.00,0.845854,1,105,87.95
2197,11762.43,square,0.5462,34.64,11894.53,1.123078,1,13,17.69
2198,2667.69,triangle,0.9062,21.16,2680.66,0.486515,1,178,145.50
2199,3672.41,triangle,0.4936,28.07,3691.41,0.517175,1,109,103.67
2200,3602.37,square,0.2139,29.53,3793.95,5.318151,1,102,104.32
2201,15508.69,sine,0.5327,39.84,15644.53,0.875900,1,5,5.63
2202,14046.36,triangle,0.4734,35.36,14150.39,0.740637,1,39,38.27
2203,1769.67,sine,0.2828,28.04,1845.70,4.296205,1,235,162.51
2204,17069.15,square,0.6892,34.19,17187.50,0.693340,1,41,40.63
2205,12137.46,square,0.6193,26.85,12236.33,0.814531,1,3,3.09
2206,2593.60,triangle,0.2145,21.45,2607.42,0.532882,1,183,148.54
2207,17692.08,sine,0.6853,26.58,17778.32,0.487427,1,30,30.96
2208,8437.63,sine,0.4087,28.21,8569.34,1.560921,1,10,10.35
2209,14687.91,square,0.9492,20.84,14809.57,0.828335,1,24,31.86
2210,10558.30,square,0.9282,20.98,10664.06,1.001718,1,49,61.79
2211,11896.49,triangle,0.3177,37.53,11997.07,0.845444,1,10,11.41
2212,1361.82,triangle,0.9398,33.14,,,0,260,195.00
2213,9341.56,sine,0.9281,29.41,9433.59,0.985255,1,85,81.90
2214,1550.94,triangle,0.5337,22.49,1552.73,0.115816,1,255,173.63
2215,5071.16,sine,0.6169,32.44,5273.44,3.988692,1,1,1.06
2216,10609.10,triangle,0.8749,32.31,10698.24,0.840208,1,48,46.95
2217,1242.37,triangle,0.4762,31.31,,,0,260,175.15
2218,13332.53,square,0.9254,22.68,13447.27,0.860558,1,55,68.97
2219,13758.72,sine,0.9322,22.25,13842.77,0.610879,1,46,46.07
2220,2802.80,sine,0.4362,24.29,2915.04,4.004520,1,162,131.52
2221,12117.31,square,0.1308,26.39,12270.51,1.264276,1,2,2.68
2222,16398.23,triangle,0.7524,33.96,16489.26,0.555136,1,54,54.24
2223,6908.49,sine,0.3452,36.64,7031.25,1.776982,1,73,65.75
2224,19628.95,square,0.1087,22.80,19741.21,0.571940,1,50,51.56
2225,7119.53,square,0.1676,38.87,7250.98,1.846268,1,64,71.96
2226,7936.59,triangle,0.8025,35.11,8032.23,1.205011,1,32,33.52
2227,12527.67,square,0.6742,32.57,12612.30,0.675566,1,74,88.87
2228,11520.84,triangle,0.7591,35.54,11621.09,0.870226,1,21,21.03
2229,17576.79,sine,0.1754,29.66,17670.90,0.535393,1,32,32.87
2230,10767.53,triangle,0.4994,31.42,10869.14,0.943646,1,43,46.55
2231,11014.35,sine,0.6537,36.56,11142.58,1.164211,1,35,31.24
2232,3992.51,square,0.6342,23.28,4204.10,5.299702,1,74,80.25
2233,3345.81,triangle,0.4543,24.55,3354.49,0.259557,1,132,112.11
2234,4255.17,triangle,0.6485,32.87,4277.34,0.521188,1,69,60.80
2235,2672.11,triangle,0.4503,26.27,2695.31,0.868151,1,177,141.85
2236,9784.87,square,0.8772,38.59,9877.93,0.951083,1,72,80.72
2237,6765.61,triangle,0.8034,38.62,6835.94,1.039468,1,81,72.00
2238,5669.26,square,0.3471,36.48,5761.72,1.630952,1,125,125.38
2239,1101.16,square,0.4053,26.45,,,0,260,187.32
2240,13253.22,triangle,0.6483,37.06,13359.38,0.800974,1,57,57.35
2241,6027.35,square,0.5055,20.23,6127.93,1.668804,1,110,102.89
2242,11579.43,square,0.6327,34.73,11723.63,1.245330,1,18,23.58
2243,11855.45,sine,0.2048,31.93,11962.89,0.906246,1,11,11.76
2244,6224.60,sine,0.4866,31.09,6323.24,1.584639,1,102,92.08
2245,7246.17,triangle,0.6794,26.66,7324.22,1.077051,1,61,63.60
2246,15342.58,square,0.6737,31.07,15468.75,0.822365,1,9,12.05
2247,1216.40,triangle,0.4384,38.85,,,0,260,177.31
2248,16541.71,square,0.3270,24.07,16650.39,0.657006,1,51,61.44
2249,7467.31,square,0.3665,30.30,7592.77,1.680143,1,50,57.34
2250,4142.04,triangle,0.1971,38.64,4174.80,0.791074,1,76,67.58
2251,18357.98,square,0.7524,28.72,18476.56,0.645933,1,17,20.17
2252,12970.66,square,0.3710,31.56,13051.76,0.625264,1,64,64.65
2253,10464.46,square,0.3580,27.34,10595.70,1.254143,1,51,58.01
2254,2594.06,sine,0.3281,21.48,2695.31,3.903194,1,177,140.03
2255,2971.72,triangle,0.1350,33.18,2988.28,0.557313,1,157,128.02
2256,6178.60,triangle,0.5365,26.11,6250.00,1.155647,1,105,82.68
2257,10835.14,square,0.6079,22.29,10937.50,0.944706,1,41,43.16
2258,19942.82,square,0.4134,34.20,19995.12,0.262238,1,46,58.69
2259,7914.09,triangle,0.5088,34.39,8007.81,1.184265,1,33,34.88
2260,3041.61,triangle,0.7621,24.23,3061.52,0.654664,1,152,130.02
2261,3760.43,sine,0.9785,25.14,3925.78,4.397021,1,93,79.40
2262,9666.42,sine,0.4575,31.43,9775.39,1.127343,1,75,64.52
2263,19109.37,square,0.8372,30.94,19228.52,0.623506,1,3,3.26
2264,1774.92,sine,0.6180,39.01,1845.70,3.988239,1,235,162.52
2265,17323.48,sine,0.2981,24.02,17402.34,0.455260,1,37,30.51
2266,18527.48,triangle,0.7974,27.85,18637.70,0.594880,1,14,13.31
2267,10583.23,square,0.3281,30.10,10698.24,1.086708,1,48,46.12
2268,1579.43,sine,0.8979,35.03,1640.62,3.874209,1,249,152.55
2269,9034.50,square,0.4330,34.82,9125.98,1.012527,1,94,100.53
2270,15899.56,triangle,0.7504,24.09,16005.86,0.668591,1,63,59.08
2271,7421.43,square,0.3977,35.10,7543.95,1.650837,1,52,64.46
2272,7257.72,sine,0.4591,39.60,7373.05,1.589066,1,59,56.00
2273,5291.75,square,0.4897,21.42,5371.09,1.499446,1,141,123.71
2274,10269.66,triangle,0.5619,37.44,10356.45,0.845109,1,58,59.44
2275,6489.80,sine,0.9429,27.56,6591.80,1.571597,1,91,79.15
2276,11951.71,triangle,0.3919,34.32,12065.43,0.951531,1,8,9.47
2277,3572.96,sine,0.2302,36.22,3735.35,4.545069,1,106,94.62
2278,5230.34,triangle,0.9490,30.56,5258.79,0.544011,1,2,2.53
2279,11260.55,square,0.3933,29.51,11347.66,0.773511,1,29,36.77
2280,12453.34,triangle,0.9440,37.24,12524.41,0.570698,1,76,78.24
2281,17893.48,square,0.6917,37.90,17993.16,0.557096,1,26,32.63
2282,8466.06,triangle,0.4742,32.02,8569.34,1.219828,1,10,8.26
2283,14486.29,triangle,0.3202,34.92,14589.84,0.714843,1,29,23.90
2284,10895.50,sine,0.7989,31.04,11005.86,1.012925,1,39,37.39
2285,13558.50,sine,0.5331,32.35,13666.99,0.800159,1,50,41.22
2286,8693.31,sine,0.9655,30.23,8789.06,1.101503,1,1,0.84
2287,14944.49,square,0.4196,28.14,15073.24,0.861556,1,18,18.16
2288,8774.74,square,0.5891,29.94,8886.72,1.276192,1,101,108.87
2289,3560.93,square,0.2522,22.52,3750.00,5.309571,1,105,117.16
2290,18720.27,square,0.6935,28.04,18798.83,0.419649,1,11,14.57
2291,18270.64,square,0.7923,27.37,18369.14,0.539137,1,19,25.37
2292,19240.23,triangle,0.8686,23.44,19335.94,0.497457,1,1,1.23
2293,6148.30,sine,0.3438,37.11,6250.00,1.654100,1,105,91.30
2294,1605.81,sine,0.3465,24.00,1669.92,3.992423,1,247,154.88
2295,5405.33,triangle,0.6068,20.12,5468.75,1.173237,1,137,117.51
2296,9157.13,square,0.2026,33.52,9262.70,1.152793,1,90,91.76
2297,14339.85,triangle,0.7556,20.00,14414.06,0.517550,1,33,36.41
2298,19124.50,triangle,0.9136,20.31,19228.52,0.543912,1,3,3.51
2299,18743.32,triangle,0.8535,21.87,18852.54,0.582725,1,10,11.38
2300,15036.78,triangle,0.7107,31.41,15161.13,0.826974,1,16,18.09
2301,18966.96,square,0.6394,29.53,19067.38,0.529441,1,6,8.70
2302,18724.08,sine,0.5510,33.74,18852.54,0.686073,1,10,11.42
2303,16046.22,square,0.9180,38.84,16113.28,0.417899,1,61,76.25
2304,2222.07,square,0.1211,26.59,2329.10,4.816975,1,202,161.89
2305,11200.50,triangle,0.8619,22.55,11279.30,0.703547,1,31,30.82
2306,2767.58,square,0.5789,25.33,2900.39,4.798909,1,163,148.92
2307,18089.61,triangle,0.4624,37.81,18208.01,0.654515,1,22,21.37
2308,8295.03,triangle,0.5283,22.45,8398.44,1.246632,1,17,13.96
2309,18630.75,square,0.7610,27.34,18745.12,0.613863,1,12,14.98
2310,1358.74,sine,0.5466,33.80,,,0,260,171.10
2311,7359.97,triangle,0.7288,34.08,7446.29,1.172802,1,56,58.59
2312,10357.92,triangle,0.5403,29.01,10458.98,0.975767,1,55,45.40
2313,4788.24,sine,0.1381,32.67,4995.12,4.320623,1,20,17.72
2314,5722.18,sine,0.7937,26.54,5810.55,1.544302,1,123,90.84
2315,5601.72,sine,0.7974,22.59,5688.48,1.548713,1,128,114.26
2316,9621.32,square,0.7187,32.67,9741.21,1.246081,1,76,75.90
2317,16403.69,sine,0.3668,25.60,16489.26,0.521621,1,54,47.98
2318,3774.32,sine,0.3788,30.44,3940.43,4.401016,1,92,82.35
2319,13610.39,square,0.7475,26.72,13710.94,0.738792,1,49,51.10
2320,6515.39,square,0.1213,21.60,6616.21,1.547430,1,90,91.11
2321,8941.42,triangle,0.7494,21.76,9023.44,0.917261,1,97,86.35
2322,17080.04,triangle,0.6499,36.41,17187.50,0.629142,1,41,44.63
2323,8678.09,sine,0.5608,30.98,8789.06,1.278800,1,1,1.07
2324,11228.20,square,0.9538,38.04,11347.66,1.063885,1,29,31.86
2325,17638.62,triangle,0.9491,21.97,17724.61,0.487485,1,31,31.37
2326,6037.34,square,0.8619,30.10,6127.93,1.500457,1,110,114.56
2327,15212.66,sine,0.3272,34.64,15336.91,0.816780,1,12,13.24
2328,4129.95,square,0.3384,27.00,4335.94,4.987749,1,65,67.32
2329,14458.16,square,0.5997,22.00,14545.90,0.606865,1,30,38.36
2330,16295.34,square,0.6837,34.51,16381.84,0.530825,1,56,64.35
2331,4983.56,triangle,0.6546,28.57,5024.41,0.819827,1,18,15.05
2332,4464.37,triangle,0.7796,24.16,4497.07,0.732507,1,54,49.20
2333,7416.50,triangle,0.7261,35.32,7495.12,1.059967,1,54,48.56
2334,9382.82,triangle,0.4478,24.23,9467.77,0.905405,1,84,73.55
2335,13020.86,triangle,0.3795,29.22,13095.70,0.574766,1,63,57.30
2336,13806.03,square,0.8591,35.23,13930.66,0.902780,1,44,55.49
2337,2107.65,triangle,0.7772,37.28,2124.02,0.777007,1,216,163.16
2338,13372.76,triangle,0.2011,26.95,13447.27,0.557171,1,55,42.44
2339,17652.00,sine,0.1704,35.76,17724.61,0.411350,1,31,28.59
2340,16874.24,sine,0.8689,33.74,16972.66,0.583252,1,45,36.30
2341,10881.57,triangle,0.4773,23.88,10971.68,0.828085,1,40,39.47
2342,6412.20,square,0.5782,36.11,6518.55,1.658617,1,94,84.44
2343,16035.70,square,0.8027,23.84,16113.28,0.483792,1,61,75.80
2344,1951.23,triangle,0.1680,24.93,1962.89,0.597809,1,227,165.55
2345,14211.06,square,0.8887,25.96,14326.17,0.810016,1,35,44.24
2346,1225.56,sine,0.6203,27.52,,,0,260,171.39
2347,11162.58,triangle,0.9212,25.32,11245.12,0.739388,1,32,30.47
2348,9780.67,square,0.9542,39.97,9877.93,0.994418,1,72,85.10
2349,5472.74,triangle,0.4402,20.16,5541.99,1.265445,1,134,115.93
2350,1175.80,square,0.5395,20.45,,,0,260,190.03
2351,14051.62,sine,0.6039,26.02,14150.39,0.702906,1,39,41.00
2352,4175.55,square,0.3090,30.70,4394.53,5.244319,1,61,57.71
2353,4777.74,square,0.2416,33.42,5024.41,5.162941,1,18,20.25
2354,15324.82,sine,0.5210,21.42,15424.80,0.652463,1,10,9.47
2355,12365.47,sine,0.5749,30.35,12436.52,0.574640,1,78,59.92
2356,18562.73,square,0.6247,28.03,18637.70,0.403835,1,14,16.25
2357,19032.51,triangle,0.3569,36.88,19121.09,0.465421,1,5,4.58
2358,9215.53,triangle,0.8406,23.78,9296.88,0.882686,1,89,75.15
2359,14321.68,sine,0.3677,25.93,14414.06,0.645043,1,33,30.88
2360,14785.80,sine,0.1008,34.30,14897.46,0.755213,1,22,22.26
2361,4252.51,sine,0.3138,27.60,4438.48,4.373098,1,58,52.38
2362,10042.22,sine,0.9735,34.32,10151.37,1.086881,1,64,55.57
2363,7140.69,sine,0.5037,32.52,7250.98,1.544520,1,64,50.46
2364,3781.09,sine,0.8735,25.13,3940.43,4.214168,1,92,73.71
2365,8223.70,triangle,0.6968,26.83,8325.20,1.234120,1,20,17.67
2366,13990.29,sine,0.7621,29.74,14106.45,0.830247,1,40,38.84
2367,16450.46,triangle,0.9332,38.19,16542.97,0.562343,1,53,54.46
2368,10731.23,square,0.5185,33.80,10834.96,0.966635,1,44,56.28
2369,17795.96,sine,0.9264,36.30,17885.74,0.504521,1,28,28.82
2370,19598.26,triangle,0.3519,22.12,19677.73,0.405496,1,51,48.05
2371,3132.58,sine,0.6528,36.09,3266.60,4.278300,1,138,107.92
2372,18085.76,square,0.1051,23.73,18208.01,0.675957,1,22,29.88
2373,2894.80,square,0.5512,20.87,3032.23,4.747436,1,154,144.55
2374,7621.08,sine,0.6824,29.29,7739.26,1.550650,1,44,44.10
2375,10411.04,square,0.9604,24.29,10527.34,1.117165,1,53,69.41
2376,10816.62,triangle,0.6012,38.58,10903.32,0.801538,1,42,45.91
2377,8181.40,square,0.1797,32.18,8325.20,1.757604,1,20,24.97
2378,6476.03,sine,0.5901,30.65,6591.80,1.787662,1,91,81.27
2379,2441.56,triangle,0.6614,23.78,2460.94,0.793604,1,193,154.18
2380,9919.26,triangle,0.5765,27.91,10014.65,0.961624,1,68,68.14
2381,7124.43,square,0.9452,33.43,7250.98,1.776224,1,64,75.66
2382,2420.17,square,0.9017,21.89,2548.83,5.315984,1,187,166.41
2383,19788.64,triangle,0.1704,38.67,19868.16,0.401875,1,48,50.55
2384,7899.52,triangle,0.4765,28.82,7983.40,1.061827,1,34,37.21
2385,13050.62,triangle,0.1304,31.86,13139.65,0.682188,1,62,59.89
2386,4547.93,square,0.4132,29.38,4775.39,5.001482,1,35,42.19
2387,7348.59,sine,0.2311,20.67,7470.70,1.661697,1,55,50.33
2388,9934.73,triangle,0.2041,38.93,10014.65,0.804408,1,68,65.03
2389,14933.87,square,0.6807,36.53,15029.30,0.639005,1,19,20.40
2390,3031.48,square,0.7274,31.74,3178.71,4.856824,1,144,135.76
2391,16822.80,sine,0.7216,30.68,16918.95,0.571504,1,46,46.95
2392,8204.06,square,0.6587,37.82,8349.61,1.774158,1,19,24.73
2393,10427.34,triangle,0.4619,22.05,10527.34,0.959028,1,53,56.12
2394,2168.61,sine,0.4421,26.74,2270.51,4.698810,1,206,143.28
2395,14640.80,triangle,0.1458,24.42,14765.62,0.852559,1,25,24.15
2396,6210.98,square,0.2301,22.68,6323.24,1.807559,1,102,116.69
2397,18931.99,triangle,0.2626,28.13,19013.67,0.431455,1,7,8.34
2398,7756.82,triangle,0.5592,22.56,7861.33,1.347333,1,39,44.12
2399,15040.85,square,0.3366,27.51,15161.13,0.799713,1,16,20.14
2400,10457.37,square,0.3177,27.97,10561.52,0.995936,1,52,57.72
2401,1364.29,triangle,0.2539,20.88,,,0,260,187.20
2402,13420.28,triangle,0.8324,29.87,13491.21,0.528572,1,54,44.67
2403,4902.00,triangle,0.7297,24.93,4936.52,0.704365,1,24,21.40
2404,18164.75,sine,0.9844,37.20,18261.72,0.533844,1,21,18.72
2405,14070.07,triangle,0.7501,23.81,14150.39,0.570831,1,39,36.71
2406,9400.97,sine,0.4507,34.83,9501.95,1.074214,1,83,67.01
2407,8342.42,sine,0.6358,37.44,8471.68,1.549382,1,14,15.55
2408,1904.08,square,0.2424,33.91,1992.19,4.627264,1,225,169.98
2409,3008.77,square,0.3576,23.98,3164.06,5.161446,1,145,124.21
2410,18790.70,sine,0.4940,20.43,18906.25,0.614939,1,9,8.13
2411,10188.27,square,0.3895,22.64,10288.09,0.979735,1,60,68.26
2412,8151.36,triangle,0.8042,30.62,8251.95,1.234026,1,23,21.91
2413,12206.85,sine,0.3586,23.24,12304.69,0.801468,1,1,0.87
2414,5736.61,sine,0.5675,31.25,5834.96,1.714414,1,122,104.43
2415,18954.00,sine,0.6775,36.35,19067.38,0.598195,1,6,7.25
2416,11644.59,sine,0.3363,20.79,11757.81,0.972337,1,17,18.26
2417,6803.44,triangle,0.1428,24.39,6884.77,1.195356,1,79,74.33
2418,14418.42,triangle,0.5098,33.96,14501.95,0.579368,1,31,34.32
2419,8371.09,sine,0.4583,31.60,8496.09,1.493265,1,13,13.10
2420,19013.01,sine,0.5567,26.58,19121.09,0.568460,1,5,5.64
2421,10657.92,sine,0.3817,36.40,10766.60,1.019705,1,46,45.29
2422,11524.89,square,0.3570,25.96,11655.27,1.131295,1,20,26.68
2423,8278.93,triangle,0.9705,28.77,8398.44,1.443548,1,17,19.38
2424,8473.70,triangle,0.4842,31.04,8593.75,1.416689,1,9,10.81
2425,5387.89,triangle,0.5788,36.18,5444.34,1.047614,1,138,120.12
2426,15833.92,sine,0.7441,36.00,15898.44,0.407452,1,65,62.40
2427,7576.04,sine,0.1024,29.02,7690.43,1.509920,1,46,45.84
2428,7696.22,square,0.2692,37.19,7836.91,1.828068,1,40,42.31
2429,5897.35,sine,0.5326,29.98,5981.45,1.426000,1,116,91.40
2430,5086.62,sine,0.2527,34.37,5273.44,3.672737,1,1,1.44
2431,15631.69,square,0.7427,34.72,15732.42,0.644398,1,3,4.19
2432,3627.24,triangle,0.8389,24.09,3647.46,0.557612,1,112,89.00
2433,4537.14,sine,0.2245,34.96,4746.09,4.605506,1,37,32.50
2434,9923.43,triangle,0.7716,32.09,10014.65,0.919214,1,68,67.21
2435,14040.97,sine,0.3806,32.76,14150.39,0.779327,1,39,36.66
2436,1177.55,sine,0.8667,33.68,,,0,260,167.46
2437,6042.02,triangle,0.8132,26.14,6103.52,1.017717,1,111,89.27
2438,1684.71,triangle,0.4107,22.13,1684.57,0.008302,1,246,155.79
2439,10345.28,triangle,0.2995,25.39,10458.98,1.099089,1,55,46.78
2440,5611.58,triangle,0.2777,31.51,5664.06,0.935168,1,129,112.85
2441,18580.03,sine,0.9738,38.95,18691.41,0.599450,1,13,13.79
2442,17806.87,sine,0.6706,35.22,17885.74,0.442944,1,28,23.86
2443,19734.53,sine,0.7894,26.78,19804.69,0.355503,1,49,47.04
2444,4336.90,square,0.8145,29.30,4555.66,5.044181,1,50,59.41
2445,11212.94,triangle,0.4592,32.31,11313.48,0.896622,1,30,32.63
2446,7939.64,square,0.7261,38.76,8081.05,1.781124,1,30,37.59
2447,11304.82,triangle,0.1803,24.22,11416.02,0.983612,1,27,29.84
2448,10540.50,sine,0.3276,30.35,10664.06,1.172253,1,49,46.48
2449,1284.26,sine,0.5626,31.46,,,0,260,164.53
2450,18589.28,square,0.4733,38.61,18691.41,0.549371,1,13,14.27
2451,15912.78,sine,0.2178,33.52,16005.86,0.584956,1,63,55.83
2452,11637.78,triangle,0.7649,32.50,11757.81,1.031402,1,17,16.87
2453,19741.26,square,0.2018,36.57,19804.69,0.321288,1,49,50.04
2454,5785.21,triangle,0.9614,33.94,5859.38,1.281908,1,121,102.68
2455,12324.57,square,0.4280,27.06,12392.58,0.551784,1,79,93.88
2456,13091.08,triangle,0.7107,23.97,13183.59,0.706682,1,61,64.05
2457,10385.76,triangle,0.5281,30.73,10493.16,1.034182,1,54,54.70
2458,15651.58,square,0.4684,37.91,15776.37,0.797250,1,2,2.77
2459,4088.77,triangle,0.2070,20.30,4130.86,1.029283,1,79,65.28
2460,17910.36,sine,0.7567,36.22,17993.16,0.462330,1,26,27.71
2461,17320.74,triangle,0.3646,34.20,17402.34,0.471125,1,37,33.76
2462,3192.60,square,0.8632,27.35,3354.49,5.070946,1,132,121.94
2463,12230.81,square,0.6814,39.46,12304.69,0.604010,1,1,1.42
2464,2058.98,square,0.8767,29.63,2153.32,4.582149,1,214,182.31
2465,2492.02,square,0.3989,23.10,2622.07,5.218817,1,182,161.26
2466,17131.66,square,0.9399,36.12,17241.21,0.639490,1,40,48.30
2467,14166.46,sine,0.4850,23.95,14282.23,0.817159,1,36,34.67
2468,18305.16,sine,0.3575,30.34,18422.85,0.642940,1,18,15.51
2469,6003.91,sine,0.6392,21.78,6103.52,1.659034,1,111,98.91
2470,2105.19,square,0.7486,31.10,2211.91,5.069698,1,210,160.23
2471,9034.65,square,0.4289,38.72,9125.98,1.010815,1,94,103.93
2472,2043.19,triangle,0.9022,36.08,2050.78,0.371395,1,221,149.81
2473,4496.78,sine,0.7453,21.69,4702.15,4.567019,1,40,35.31
2474,16425.37,triangle,0.7566,22.00,16489.26,0.388944,1,54,51.34
2475,14637.45,triangle,0.8478,20.83,14765.62,0.875662,1,25,27.42
2476,1439.10,square,0.2339,31.17,1508.79,4.842348,1,258,195.07
2477,18429.63,square,0.8605,20.00,18530.27,0.546101,1,16,17.95
2478,4201.78,sine,0.3953,38.16,4379.88,4.238791,1,62,46.57
2479,2842.09,square,0.5063,38.77,2988.28,5.143781,1,157,146.73
2480,3327.86,sine,0.1266,28.68,3471.68,4.321571,1,124,104.08
2481,6278.83,triangle,0.6444,32.28,6347.66,1.096243,1,101,90.33
2482,11106.30,sine,0.5005,39.99,11210.94,0.942116,1,33,33.76
2483,16869.36,triangle,0.8409,22.06,16972.66,0.612351,1,45,46.85
2484,5321.52,sine,0.3732,22.17,5395.51,1.390412,1,140,115.34
2485,9983.07,triangle,0.8871,34.98,10083.01,1.001037,1,66,56.13
2486,18833.13,sine,0.1110,33.23,18959.96,0.673466,1,8,7.11
2487,6497.70,sine,0.3978,25.40,6591.80,1.448222,1,91,78.30
2488,10717.29,square,0.5612,33.45,10834.96,1.097938,1,44,56.27
2489,8355.48,sine,0.2496,26.99,8496.09,1.682897,1,13,13.48
2490,15094.32,triangle,0.7002,24.68,15205.08,0.733753,1,15,16.37
2491,12173.64,square,0.5358,31.00,12270.51,0.795729,1,2,2.74
2492,10344.02,square,0.7440,22.19,10424.80,0.780960,1,56,62.99
2493,15242.89,sine,0.1600,39.52,15336.91,0.616843,1,12,13.76
2494,19182.84,sine,0.4989,23.72,19282.23,0.518082,1,2,2.54
2495,10221.55,triangle,0.9556,32.69,10322.27,0.985296,1,59,59.01
2496,7724.21,square,0.3808,38.20,7861.33,1.775204,1,39,50.97
2497,17537.61,square,0.3923,25.87,17617.19,0.453760,1,33,38.07
2498,1634.94,triangle,0.5053,26.50,1640.62,0.347603,1,249,165.58
2499,9951.10,triangle,0.2122,37.15,10048.83,0.982117,1,67,54.31
2500,18052.67,triangle,0.4577,24.34,18154.30,0.562958,1,23,18.72
2501,8099.18,sine,0.2585,32.15,8227.54,1.584896,1,24,23.05
2502,10055.86,triangle,0.1289,32.88,10151.37,0.949776,1,64,61.43
2503,15496.03,triangle,0.8975,34.58,15600.59,0.674736,1,6,6.43
2504,18628.39,sine,0.5529,20.28,18745.12,0.626603,1,12,11.84
2505,1132.19,sine,0.1907,25.20,,,0,260,169.46
2506,4363.82,sine,0.9184,20.16,4555.66,4.396179,1,50,44.40
2507,14985.56,sine,0.9210,37.86,15117.19,0.878357,1,17,13.45
2508,13424.12,triangle,0.1048,39.70,13535.16,0.827127,1,53,46.87
2509,17678.82,triangle,0.6933,26.90,17778.32,0.562825,1,30,24.40
2510,17979.32,sine,0.6064,21.99,18100.59,0.674450,1,24,23.48
2511,18517.16,sine,0.3024,31.16,18637.70,0.650955,1,14,14.89
2512,15517.77,square,0.3089,20.02,15644.53,0.816897,1,5,6.84
2513,15385.86,triangle,0.8289,29.20,15468.75,0.538735,1,9,10.35
2514,18171.58,square,0.5724,29.54,18261.72,0.496054,1,21,28.54
2515,9504.85,triangle,0.5741,26.33,9604.49,1.048292,1,80,75.96
2516,5905.01,sine,0.6249,24.60,6005.86,1.707944,1,115,89.00
2517,3814.54,square,0.7131,35.04,4013.67,5.220213,1,87,86.97
2518,10567.96,triangle,0.9427,36.15,10664.06,0.909366,1,49,42.21
2519,13076.28,sine,0.9847,25.48,13183.59,0.820705,1,61,47.19
2520,4850.48,square,0.1512,39.57,5097.66,5.095880,1,13,13.46
2521,12180.24,square,0.6902,29.94,12304.69,1.021736,1,1,1.13
2522,1609.21,square,0.7446,28.33,1684.57,4.683269,1,246,180.06
2523,15388.62,sine,0.2991,23.23,15468.75,0.520736,1,9,7.23
2524,8067.90,triangle,0.8451,27.66,8178.71,1.373474,1,26,27.39
2525,12193.26,triangle,0.3171,23.36,12304.69,0.913878,1,1,1.26
2526,19469.82,square,0.9833,26.76,19550.78,0.415810,1,53,63.68
2527,14357.60,sine,0.3351,30.24,14458.01,0.699320,1,32,29.54
2528,7072.74,sine,0.3366,20.71,7177.73,1.484431,1,67,58.62
2529,14384.05,square,0.1848,23.43,14501.95,0.819688,1,31,41.39
2530,2948.16,square,0.1848,35.09,3090.82,4.839095,1,150,141.98
2531,1389.71,sine,0.9016,34.37,,,0,260,161.31
2532,2386.40,triangle,0.5437,36.94,2402.34,0.668180,1,197,152.30
2533,12414.06,triangle,0.9942,24.65,12524.41,0.888979,1,76,77.57
2534,12854.97,square,0.1355,20.29,12963.87,0.847153,1,66,77.58
2535,3265.34,square,0.6104,31.07,3427.73,4.973180,1,127,131.90
2536,1605.28,square,0.9322,27.95,1684.57,4.939444,1,246,189.82
2537,12873.53,triangle,0.8055,30.39,12963.87,0.701752,1,66,62.14
2538,17301.09,square,0.8998,24.80,17402.34,0.585263,1,37,48.94
2539,6324.11,sine,0.8160,28.34,6420.90,1.530440,1,98,91.28
2540,5353.22,sine,0.9113,36.68,5444.34,1.702160,1,138,116.61
